date,Time,Datetime,Node 1,PM_2.5,PM_1,SO2,CO,Total_AQI,Satisfactory,
21/03/2024,21:00:00,21/03/2024 21:00,Node A,273.04,413.5,2.16,10.91,371,Very Poor,
21/03/2024,22:00:00,21/03/2024 22:00,Node A,265.87,386.57,1.68,11.85,369,Very Poor,
21/03/2024,23:00:00,21/03/2024 23:00,Node A,220.66,322.19,1.29,12.93,366,Very Poor,
22/03/2024,0:00:00,22/03/2024 0:00,Node A,157.46,234.68,0.96,13.51,363,Very Poor,
22/03/2024,1:00:00,22/03/2024 1:00,Node A,119.37,184.12,0.84,13.06,362,Very Poor,
22/03/2024,2:00:00,22/03/2024 2:00,Node A,106.17,173.87,0.88,12.46,361,Very Poor,
22/03/2024,3:00:00,22/03/2024 3:00,Node A,99.08,164.36,0.86,11.81,361,Very Poor,
22/03/2024,4:00:00,22/03/2024 4:00,Node A,100.74,174.42,0.95,11.15,361,Very Poor,
22/03/2024,5:00:00,22/03/2024 5:00,Node A,109.51,221.22,1.4,10.44,362,Very Poor,
22/03/2024,6:00:00,22/03/2024 6:00,Node A,134.66,274.68,1.99,10.26,363,Very Poor,
22/03/2024,7:00:00,22/03/2024 7:00,Node A,178.13,314.07,2.93,12.64,363,Very Poor,
22/03/2024,8:00:00,22/03/2024 8:00,Node A,217.67,393.52,3.79,14.38,364,Very Poor,
22/03/2024,9:00:00,22/03/2024 9:00,Node A,237.87,415.47,4.26,16.72,364,Very Poor,
22/03/2024,10:00:00,22/03/2024 10:00,Node A,250.34,420.5,4.09,18.65,364,Very Poor,
22/03/2024,11:00:00,22/03/2024 11:00,Node A,256.76,408.98,3.59,16.3,365,Very Poor,
22/03/2024,12:00:00,22/03/2024 12:00,Node A,256.59,390.46,2.99,14.22,366,Very Poor,
22/03/2024,13:00:00,22/03/2024 13:00,Node A,255.33,389.84,2.88,13.81,367,Very Poor,
22/03/2024,14:00:00,22/03/2024 14:00,Node A,242.2,360.88,2.7,13.4,368,Very Poor,
22/03/2024,15:00:00,22/03/2024 15:00,Node A,237.57,345.39,2.46,12.35,368,Very Poor,
22/03/2024,16:00:00,22/03/2024 16:00,Node A,235.56,329.83,2.09,11.73,369,Very Poor,
22/03/2024,17:00:00,22/03/2024 17:00,Node A,240.24,331.74,2.05,11.31,370,Very Poor,
22/03/2024,18:00:00,22/03/2024 18:00,Node A,248.13,343.13,2.01,10.93,370,Very Poor,
22/03/2024,19:00:00,22/03/2024 19:00,Node A,258.47,366.11,2.16,11.58,371,Very Poor,
22/03/2024,20:00:00,22/03/2024 20:00,Node A,276.04,412.39,2.32,11.69,371,Very Poor,
22/03/2024,21:00:00,22/03/2024 21:00,Node A,297.1,451.63,2.16,12.58,372,Very Poor,
22/03/2024,22:00:00,22/03/2024 22:00,Node A,308.97,459.98,1.74,12.81,374,Very Poor,
22/03/2024,23:00:00,22/03/2024 23:00,Node A,272.62,400.79,1.34,12.85,376,Very Poor,
23/03/2024,0:00:00,23/03/2024 0:00,Node A,209.69,317.87,1.05,12.37,377,Very Poor,
23/03/2024,1:00:00,23/03/2024 1:00,Node A,169.1,260.76,0.98,10.94,379,Very Poor,
23/03/2024,2:00:00,23/03/2024 2:00,Node A,150.82,232.63,0.98,10.13,380,Very Poor,
23/03/2024,3:00:00,23/03/2024 3:00,Node A,144.49,222.25,1,9.77,381,Very Poor,
23/03/2024,4:00:00,23/03/2024 4:00,Node A,145.37,232.37,1.14,9.16,383,Very Poor,
23/03/2024,5:00:00,23/03/2024 5:00,Node A,156.82,288.02,1.76,8.93,385,Very Poor,
23/03/2024,6:00:00,23/03/2024 6:00,Node A,185.76,361.82,2.53,10.3,387,Very Poor,
23/03/2024,7:00:00,23/03/2024 7:00,Node A,225.66,403.4,3.49,12.91,389,Very Poor,
23/03/2024,8:00:00,23/03/2024 8:00,Node A,274.01,437.3,4.41,14.14,391,Very Poor,
23/03/2024,9:00:00,23/03/2024 9:00,Node A,303.66,472.98,4.97,16.64,393,Very Poor,
23/03/2024,10:00:00,23/03/2024 10:00,Node A,322.74,498.6,4.99,19.02,395,Very Poor,
23/03/2024,11:00:00,23/03/2024 11:00,Node A,333.99,500.49,4.9,18.28,397,Very Poor,
23/03/2024,12:00:00,23/03/2024 12:00,Node A,340.35,498.13,4.54,17.06,400,Very Poor,
23/03/2024,13:00:00,23/03/2024 13:00,Node A,335.02,481.26,4.18,16.21,403,Severe,
23/03/2024,14:00:00,23/03/2024 14:00,Node A,324.8,463.96,3.95,16.65,403,Severe,
23/03/2024,15:00:00,23/03/2024 15:00,Node A,321.66,457.03,3.96,15.97,407,Severe,
23/03/2024,16:00:00,23/03/2024 16:00,Node A,317.39,446.74,3.81,15.9,411,Severe,
23/03/2024,17:00:00,23/03/2024 17:00,Node A,317.22,444.64,3.76,15.64,414,Severe,
23/03/2024,18:00:00,23/03/2024 18:00,Node A,315.91,441.54,4.02,15.89,417,Severe,
23/03/2024,19:00:00,23/03/2024 19:00,Node A,330.25,472.63,4.25,16.11,420,Severe,
23/03/2024,20:00:00,23/03/2024 20:00,Node A,363.59,559.48,4.13,17.04,425,Severe,
23/03/2024,21:00:00,23/03/2024 21:00,Node A,374.92,564.46,3.01,16.85,428,Severe,
23/03/2024,22:00:00,23/03/2024 22:00,Node A,350.4,512.22,2.23,16.38,430,Severe,
23/03/2024,23:00:00,23/03/2024 23:00,Node A,303.04,424.48,1.77,15.36,431,Severe,
24/03/2024,0:00:00,24/03/2024 0:00,Node A,249.09,372.16,1.38,13.59,432,Severe,
24/03/2024,1:00:00,24/03/2024 1:00,Node A,217.95,332.14,1.28,12.91,435,Severe,
24/03/2024,2:00:00,24/03/2024 2:00,Node A,197.35,310.42,1.27,12.02,437,Severe,
24/03/2024,3:00:00,24/03/2024 3:00,Node A,193.68,310.02,1.43,10.51,441,Severe,
24/03/2024,4:00:00,24/03/2024 4:00,Node A,202.5,339.5,1.68,9.91,444,Severe,
24/03/2024,5:00:00,24/03/2024 5:00,Node A,220.59,373.24,2.1,10.77,447,Severe,
24/03/2024,6:00:00,24/03/2024 6:00,Node A,256.21,446.69,2.86,11.29,450,Severe,
24/03/2024,7:00:00,24/03/2024 7:00,Node A,294.04,478.62,3.62,12.41,453,Severe,
24/03/2024,8:00:00,24/03/2024 8:00,Node A,324.9,528.89,4.01,13.97,457,Severe,
24/03/2024,9:00:00,24/03/2024 9:00,Node A,347.72,540.79,4.2,15.46,462,Severe,
24/03/2024,10:00:00,24/03/2024 10:00,Node A,363.74,564.01,4.35,16.89,465,Severe,
24/03/2024,11:00:00,24/03/2024 11:00,Node A,375.85,580.43,3.99,16.61,468,Severe,
24/03/2024,12:00:00,24/03/2024 12:00,Node A,378.74,567.75,3.83,15.61,470,Severe,
24/03/2024,13:00:00,24/03/2024 13:00,Node A,379.17,546.72,3.47,15.09,474,Severe,
24/03/2024,14:00:00,24/03/2024 14:00,Node A,368.6,529.17,2.93,15.22,476,Severe,
24/03/2024,15:00:00,24/03/2024 15:00,Node A,352.74,501.7,2.26,14.37,477,Severe,
24/03/2024,16:00:00,24/03/2024 16:00,Node A,337.38,462.56,2.12,13.09,477,Severe,
24/03/2024,17:00:00,24/03/2024 17:00,Node A,332.34,447,2.04,12.54,477,Severe,
24/03/2024,18:00:00,24/03/2024 18:00,Node A,328.76,443.09,2.04,12.58,477,Severe,
24/03/2024,19:00:00,24/03/2024 19:00,Node A,343.04,477.86,2.11,12.5,477,Severe,
24/03/2024,20:00:00,24/03/2024 20:00,Node A,363.86,518.73,2.26,12.71,475,Severe,
24/03/2024,21:00:00,24/03/2024 21:00,Node A,361.48,536.48,2.3,13.91,474,Severe,
24/03/2024,22:00:00,24/03/2024 22:00,Node A,347.52,521.68,2.06,15.87,474,Severe,
24/03/2024,23:00:00,24/03/2024 23:00,Node A,317.3,471.66,1.61,16.28,475,Severe,
25/03/2024,0:00:00,25/03/2024 0:00,Node A,264.89,399.87,1.41,15.89,477,Severe,
25/03/2024,1:00:00,25/03/2024 1:00,Node A,232.8,358.33,1.31,14.2,478,Severe,
25/03/2024,2:00:00,25/03/2024 2:00,Node A,217.75,333.74,1.26,11.77,479,Severe,
25/03/2024,3:00:00,25/03/2024 3:00,Node A,198.65,308.94,1.33,10.75,479,Severe,
25/03/2024,4:00:00,25/03/2024 4:00,Node A,185.17,296.36,1.27,10.35,477,Severe,
25/03/2024,5:00:00,25/03/2024 5:00,Node A,186.01,298.99,1.39,9.49,474,Severe,
25/03/2024,6:00:00,25/03/2024 6:00,Node A,200.03,306.07,1.72,8.72,469,Severe,
25/03/2024,7:00:00,25/03/2024 7:00,Node A,211.32,294.71,1.59,9.43,462,Severe,
25/03/2024,8:00:00,25/03/2024 8:00,Node A,202.17,277.7,1.42,9.54,453,Severe,
25/03/2024,9:00:00,25/03/2024 9:00,Node A,181.36,233.7,1.32,8.24,443,Severe,
25/03/2024,10:00:00,25/03/2024 10:00,Node A,153.43,188.98,1.14,7.8,433,Severe,
25/03/2024,11:00:00,25/03/2024 11:00,Node A,119.15,143.45,1.09,8.1,422,Severe,
25/03/2024,12:00:00,25/03/2024 12:00,Node A,100.48,118.83,1.05,7.69,411,Severe,
25/03/2024,13:00:00,25/03/2024 13:00,Node A,103.44,122.95,1.05,8.1,402,Severe,
25/03/2024,14:00:00,25/03/2024 14:00,Node A,109.4,131.7,1.05,7.8,393,Very Poor,
25/03/2024,15:00:00,25/03/2024 15:00,Node A,111.87,133.87,1.03,7.55,385,Very Poor,
25/03/2024,16:00:00,25/03/2024 16:00,Node A,105.19,131.66,1.02,8.2,378,Very Poor,
25/03/2024,17:00:00,25/03/2024 17:00,Node A,99.66,129.53,1.04,7.37,371,Very Poor,
25/03/2024,18:00:00,25/03/2024 18:00,Node A,88.58,110.16,1.03,7.84,364,Very Poor,
25/03/2024,19:00:00,25/03/2024 19:00,Node A,66.39,76.71,1.04,7.59,356,Very Poor,
25/03/2024,20:00:00,25/03/2024 20:00,Node A,48.05,55.44,1.18,9.06,346,Very Poor,
25/03/2024,21:00:00,25/03/2024 21:00,Node A,44.89,56.93,1.34,7.26,335,Very Poor,
25/03/2024,22:00:00,25/03/2024 22:00,Node A,61.8,77,1.18,7.93,325,Very Poor,
25/03/2024,23:00:00,25/03/2024 23:00,Node A,73.95,97.06,1.16,8.43,314,Very Poor,
26/03/2024,0:00:00,26/03/2024 0:00,Node A,81.25,114.39,1.21,8.72,305,Very Poor,
26/03/2024,1:00:00,26/03/2024 1:00,Node A,87.8,126.94,1.27,8.23,296,Poor,
26/03/2024,2:00:00,26/03/2024 2:00,Node A,97.65,137.77,1.32,7.67,288,Poor,
26/03/2024,3:00:00,26/03/2024 3:00,Node A,108.71,145.85,1.19,7.65,281,Poor,
26/03/2024,4:00:00,26/03/2024 4:00,Node A,123.62,169.45,1.41,8.11,276,Poor,
26/03/2024,5:00:00,26/03/2024 5:00,Node A,132.4,181.2,1.3,7.56,271,Poor,
26/03/2024,6:00:00,26/03/2024 6:00,Node A,125.16,176.31,1.27,7.62,264,Poor,
26/03/2024,7:00:00,26/03/2024 7:00,Node A,117.02,167.97,1.18,8.18,253,Poor,
26/03/2024,8:00:00,26/03/2024 8:00,Node A,105.19,149.93,1.08,7.96,241,Poor,
26/03/2024,9:00:00,26/03/2024 9:00,Node A,89.4,125.8,1,7.47,231,Poor,
26/03/2024,10:00:00,26/03/2024 10:00,Node A,69.92,101.26,0.92,7.6,221,Poor,
26/03/2024,11:00:00,26/03/2024 11:00,Node A,65.13,96.02,0.9,7.52,214,Poor,
26/03/2024,12:00:00,26/03/2024 12:00,Node A,70.29,104.61,1.04,7.37,209,Poor,
26/03/2024,13:00:00,26/03/2024 13:00,Node A,71.72,109.97,1.15,6.74,204,Poor,
26/03/2024,14:00:00,26/03/2024 14:00,Node A,69.52,113.64,1.23,7.24,199,Moderate,
26/03/2024,15:00:00,26/03/2024 15:00,Node A,69.19,114.22,1.18,7.12,192,Moderate,
26/03/2024,16:00:00,26/03/2024 16:00,Node A,66.75,112.51,0.88,7.04,186,Moderate,
26/03/2024,17:00:00,26/03/2024 17:00,Node A,68.14,112.45,0.87,6.85,182,Moderate,
26/03/2024,18:00:00,26/03/2024 18:00,Node A,75.01,118.65,0.92,7.89,179,Moderate,
26/03/2024,19:00:00,26/03/2024 19:00,Node A,78.68,121.28,0.98,8.11,180,Moderate,
26/03/2024,20:00:00,26/03/2024 20:00,Node A,76.15,119.09,1.08,10.67,184,Moderate,
26/03/2024,21:00:00,26/03/2024 21:00,Node A,67.95,106.43,1.03,9.5,186,Moderate,
26/03/2024,22:00:00,26/03/2024 22:00,Node A,59.74,92.03,0.85,9.42,185,Moderate,
26/03/2024,23:00:00,26/03/2024 23:00,Node A,59.03,93.44,0.82,11.02,183,Moderate,
27/03/2024,0:00:00,27/03/2024 0:00,Node A,65.33,98.57,0.8,10.22,181,Moderate,
27/03/2024,1:00:00,27/03/2024 1:00,Node A,60.04,103.58,0.81,10.27,178,Moderate,
27/03/2024,2:00:00,27/03/2024 2:00,Node A,58.97,92.64,0.81,9.62,173,Moderate,
27/03/2024,3:00:00,27/03/2024 3:00,Node A,59,96.29,0.85,9.47,167,Moderate,
27/03/2024,4:00:00,27/03/2024 4:00,Node A,63.39,103.55,0.91,9.26,158,Moderate,
27/03/2024,5:00:00,27/03/2024 5:00,Node A,74.83,126.69,1.28,8.55,152,Moderate,
27/03/2024,6:00:00,27/03/2024 6:00,Node A,92.36,167.12,1.8,9.76,151,Moderate,
27/03/2024,7:00:00,27/03/2024 7:00,Node A,124.03,217.15,2.19,11.1,154,Moderate,
27/03/2024,8:00:00,27/03/2024 8:00,Node A,137.05,234.01,2.19,11.16,159,Moderate,
27/03/2024,9:00:00,27/03/2024 9:00,Node A,133.51,227.24,2.04,10.68,163,Moderate,
27/03/2024,10:00:00,27/03/2024 10:00,Node A,120.25,199.44,1.73,10.27,169,Moderate,
27/03/2024,11:00:00,27/03/2024 11:00,Node A,108.98,178.25,1.49,9.78,174,Moderate,
27/03/2024,12:00:00,27/03/2024 12:00,Node A,99.35,163.52,1.31,8.79,178,Moderate,
27/03/2024,13:00:00,27/03/2024 13:00,Node A,91.75,150.89,1.17,8.34,180,Moderate,
27/03/2024,14:00:00,27/03/2024 14:00,Node A,83.47,135.86,1.04,8.58,182,Moderate,
27/03/2024,15:00:00,27/03/2024 15:00,Node A,80.5,127.74,1.12,7.8,184,Moderate,
27/03/2024,16:00:00,27/03/2024 16:00,Node A,79.96,127.06,1.07,8.05,186,Moderate,
27/03/2024,17:00:00,27/03/2024 17:00,Node A,84.4,133.81,1.12,7.93,186,Moderate,
27/03/2024,18:00:00,27/03/2024 18:00,Node A,97.81,153.34,1.16,8.2,189,Moderate,
27/03/2024,19:00:00,27/03/2024 19:00,Node A,110.55,172.8,1.28,8.34,194,Moderate,
27/03/2024,20:00:00,27/03/2024 20:00,Node A,114.62,181.88,1.35,8.72,199,Moderate,
27/03/2024,21:00:00,27/03/2024 21:00,Node A,119.82,189.38,1.4,8.95,204,Poor,
27/03/2024,22:00:00,27/03/2024 22:00,Node A,127.59,195.99,1.26,9.85,212,Poor,
27/03/2024,23:00:00,27/03/2024 23:00,Node A,119.34,180.26,1.04,9.65,218,Poor,
28/03/2024,0:00:00,28/03/2024 0:00,Node A,89.41,134.5,0.89,9.16,221,Poor,
28/03/2024,1:00:00,28/03/2024 1:00,Node A,73.8,114.31,0.67,9.1,222,Poor,
28/03/2024,2:00:00,28/03/2024 2:00,Node A,68.98,106.41,0.67,8.31,224,Poor,
28/03/2024,3:00:00,28/03/2024 3:00,Node A,68.3,106.38,0.76,7.61,225,Poor,
28/03/2024,4:00:00,28/03/2024 4:00,Node A,67.66,108.98,1.16,7.11,225,Poor,
28/03/2024,5:00:00,28/03/2024 5:00,Node A,72.51,126.51,1.16,7.35,225,Poor,
28/03/2024,6:00:00,28/03/2024 6:00,Node A,84,159.68,1.37,8.02,224,Poor,
28/03/2024,7:00:00,28/03/2024 7:00,Node A,100.98,173.37,1.36,8.19,222,Poor,
28/03/2024,8:00:00,28/03/2024 8:00,Node A,108.56,170.66,1.34,8.57,220,Poor,
28/03/2024,9:00:00,28/03/2024 9:00,Node A,110.55,172.48,1.3,8.81,217,Poor,
28/03/2024,10:00:00,28/03/2024 10:00,Node A,109.15,173.54,1.19,8.74,215,Poor,
28/03/2024,11:00:00,28/03/2024 11:00,Node A,104.59,165.77,1.17,8.29,215,Poor,
28/03/2024,12:00:00,28/03/2024 12:00,Node A,103.58,160.18,1.12,7.93,215,Poor,
28/03/2024,13:00:00,28/03/2024 13:00,Node A,98.62,153.07,0.92,7.57,215,Poor,
28/03/2024,14:00:00,28/03/2024 14:00,Node A,92.29,141.65,1,7.08,210,Poor,
28/03/2024,15:00:00,28/03/2024 15:00,Node A,86.57,130.39,0.97,6.6,212,Poor,
28/03/2024,16:00:00,28/03/2024 16:00,Node A,81.01,123.69,0.97,6.49,212,Poor,
28/03/2024,17:00:00,28/03/2024 17:00,Node A,81.86,124.26,0.93,6.86,212,Poor,
28/03/2024,18:00:00,28/03/2024 18:00,Node A,84.38,130.77,0.97,7.16,210,Poor,
28/03/2024,19:00:00,28/03/2024 19:00,Node A,83.55,132.99,1.03,7.1,207,Poor,
28/03/2024,20:00:00,28/03/2024 20:00,Node A,86.32,141.86,1.12,7.19,204,Poor,
28/03/2024,21:00:00,28/03/2024 21:00,Node A,87.79,142.06,1.26,7.22,201,Poor,
28/03/2024,22:00:00,28/03/2024 22:00,Node A,79.6,122.05,1.11,6.97,196,Moderate,
28/03/2024,23:00:00,28/03/2024 23:00,Node A,75.45,111.64,1.14,7.59,191,Moderate,
29/03/2024,0:00:00,29/03/2024 0:00,Node A,75.64,111.59,1.09,7.02,189,Moderate,
29/03/2024,1:00:00,29/03/2024 1:00,Node A,79.2,116.21,1.04,7.4,190,Moderate,
29/03/2024,2:00:00,29/03/2024 2:00,Node A,86.01,125.1,1.03,7.02,192,Moderate,
29/03/2024,3:00:00,29/03/2024 3:00,Node A,87.22,128.26,1.01,6.97,194,Moderate,
29/03/2024,4:00:00,29/03/2024 4:00,Node A,89.91,131.97,0.98,6.77,197,Moderate,
29/03/2024,5:00:00,29/03/2024 5:00,Node A,91.16,133.53,1.04,6.68,199,Moderate,
29/03/2024,6:00:00,29/03/2024 6:00,Node A,88.61,131.31,1.15,6.98,200,Moderate,
29/03/2024,7:00:00,29/03/2024 7:00,Node A,94.27,138.67,1.08,7.1,199,Moderate,
29/03/2024,8:00:00,29/03/2024 8:00,Node A,97.9,141.74,1.02,7.7,197,Moderate,
29/03/2024,9:00:00,29/03/2024 9:00,Node A,93.35,133.31,0.97,7.26,194,Moderate,
29/03/2024,10:00:00,29/03/2024 10:00,Node A,84.38,122.63,0.92,7.21,192,Moderate,
29/03/2024,11:00:00,29/03/2024 11:00,Node A,78.48,111.3,0.83,6.74,189,Moderate,
29/03/2024,12:00:00,29/03/2024 12:00,Node A,72.27,102.53,0.78,6.92,185,Moderate,
29/03/2024,13:00:00,29/03/2024 13:00,Node A,69.42,97.93,0.73,6.81,182,Moderate,
29/03/2024,14:00:00,29/03/2024 14:00,Node A,65.26,88.16,0.72,6.92,179,Moderate,
29/03/2024,15:00:00,29/03/2024 15:00,Node A,61.6,84.26,0.76,6.53,177,Moderate,
29/03/2024,16:00:00,29/03/2024 16:00,Node A,60.72,84.72,0.75,6.69,175,Moderate,
29/03/2024,17:00:00,29/03/2024 17:00,Node A,62.45,86.73,0.71,6.55,173,Moderate,
29/03/2024,18:00:00,29/03/2024 18:00,Node A,66.02,91.46,0.77,6.58,171,Moderate,
29/03/2024,19:00:00,29/03/2024 19:00,Node A,70.84,98.28,0.9,6.68,170,Moderate,
29/03/2024,20:00:00,29/03/2024 20:00,Node A,73.98,112.17,1.08,6.77,169,Moderate,
29/03/2024,21:00:00,29/03/2024 21:00,Node A,80.64,123.08,1.1,6.52,168,Moderate,
29/03/2024,22:00:00,29/03/2024 22:00,Node A,83.83,127.69,0.95,6.41,169,Moderate,
29/03/2024,23:00:00,29/03/2024 23:00,Node A,85.73,131.71,0.9,6.84,170,Moderate,
30/03/2024,0:00:00,30/03/2024 0:00,Node A,89.1,138.68,0.83,6.57,171,Moderate,
30/03/2024,1:00:00,30/03/2024 1:00,Node A,93.53,145.2,0.88,7,172,Moderate,
30/03/2024,2:00:00,30/03/2024 2:00,Node A,95.85,147.54,0.91,6.94,174,Moderate,
30/03/2024,3:00:00,30/03/2024 3:00,Node A,96.27,148.61,0.93,6.99,175,Moderate,
30/03/2024,4:00:00,30/03/2024 4:00,Node A,100.39,155.38,0.89,7.19,176,Moderate,
30/03/2024,5:00:00,30/03/2024 5:00,Node A,101.74,152.41,0.95,7.65,176,Moderate,
30/03/2024,6:00:00,30/03/2024 6:00,Node A,109.19,164.99,1.14,7.49,178,Moderate,
30/03/2024,7:00:00,30/03/2024 7:00,Node A,124.95,187.36,1.53,7.89,182,Moderate,
30/03/2024,8:00:00,30/03/2024 8:00,Node A,143.27,227.91,2.02,8.74,191,Moderate,
30/03/2024,9:00:00,30/03/2024 9:00,Node A,164.31,263.8,2.45,10.06,199,Moderate,
30/03/2024,10:00:00,30/03/2024 10:00,Node A,183.82,293.65,2.27,10.83,210,Poor,
30/03/2024,11:00:00,30/03/2024 11:00,Node A,178.55,282.38,1.84,10.95,221,Poor,
30/03/2024,12:00:00,30/03/2024 12:00,Node A,154.89,247.04,1.23,9,229,Poor,
30/03/2024,13:00:00,30/03/2024 13:00,Node A,131.21,205.8,0.99,7.91,236,Poor,
30/03/2024,14:00:00,30/03/2024 14:00,Node A,119.96,179.48,0.87,7.76,241,Poor,
30/03/2024,15:00:00,30/03/2024 15:00,Node A,114.44,168.11,0.79,7.11,245,Poor,
30/03/2024,16:00:00,30/03/2024 16:00,Node A,116.36,165.77,0.74,6.86,256,Poor,
30/03/2024,17:00:00,30/03/2024 17:00,Node A,118.04,163.94,0.75,6.67,260,Poor,
30/03/2024,18:00:00,30/03/2024 18:00,Node A,121.07,163.64,0.73,7.05,264,Poor,
30/03/2024,19:00:00,30/03/2024 19:00,Node A,118.3,162.23,0.75,7.29,267,Poor,
30/03/2024,20:00:00,30/03/2024 20:00,Node A,121.29,172.29,0.91,6.93,270,Poor,
30/03/2024,21:00:00,30/03/2024 21:00,Node A,123.74,175.22,1,7.02,274,Poor,
30/03/2024,22:00:00,30/03/2024 22:00,Node A,125.59,181.5,0.93,6.75,277,Poor,
30/03/2024,23:00:00,30/03/2024 23:00,Node A,126.01,184.86,0.95,7.29,280,Poor,
31/03/2024,0:00:00,31/03/2024 0:00,Node A,124.48,184.24,0.9,7.33,282,Poor,
31/03/2024,1:00:00,31/03/2024 1:00,Node A,125.47,187.35,0.91,7.32,284,Poor,
31/03/2024,2:00:00,31/03/2024 2:00,Node A,125.33,187.83,0.9,7.29,286,Poor,
31/03/2024,3:00:00,31/03/2024 3:00,Node A,123.32,186.71,0.93,7.16,288,Poor,
31/03/2024,4:00:00,31/03/2024 4:00,Node A,130.31,195.84,1.01,7.56,289,Poor,
31/03/2024,5:00:00,31/03/2024 5:00,Node A,137.3,211.32,1.18,7.31,291,Poor,
31/03/2024,6:00:00,31/03/2024 6:00,Node A,152.03,237.27,1.47,7.5,294,Poor,
31/03/2024,7:00:00,31/03/2024 7:00,Node A,177.05,272.55,1.96,8.33,297,Poor,
31/03/2024,8:00:00,31/03/2024 8:00,Node A,204.63,307.15,2.59,9.41,300,Poor,
31/03/2024,9:00:00,31/03/2024 9:00,Node A,239.44,359.05,2.83,11.27,304,Very Poor,
31/03/2024,10:00:00,31/03/2024 10:00,Node A,247.3,375.62,2.54,12.51,308,Very Poor,
31/03/2024,11:00:00,31/03/2024 11:00,Node A,234.76,359.42,2.13,11.61,310,Very Poor,
31/03/2024,12:00:00,31/03/2024 12:00,Node A,222.55,334.6,1.85,12.3,314,Very Poor,
31/03/2024,13:00:00,31/03/2024 13:00,Node A,202.75,308.79,1.46,11.01,318,Very Poor,
31/03/2024,14:00:00,31/03/2024 14:00,Node A,190.99,295.51,1.47,9.02,321,Very Poor,
31/03/2024,15:00:00,31/03/2024 15:00,Node A,174,271.2,1.36,8.42,325,Very Poor,
31/03/2024,16:00:00,31/03/2024 16:00,Node A,163.02,257.12,1.28,7.87,327,Very Poor,
31/03/2024,17:00:00,31/03/2024 17:00,Node A,156.15,247.96,1.23,8.05,328,Very Poor,
31/03/2024,18:00:00,31/03/2024 18:00,Node A,155.61,248.01,1.39,8.25,329,Very Poor,
31/03/2024,19:00:00,31/03/2024 19:00,Node A,164.69,268.02,1.65,9.28,331,Very Poor,
31/03/2024,20:00:00,31/03/2024 20:00,Node A,175.18,288.42,1.73,9.02,334,Very Poor,
31/03/2024,21:00:00,31/03/2024 21:00,Node A,192.44,312.77,1.74,8.99,337,Very Poor,
31/03/2024,22:00:00,31/03/2024 22:00,Node A,214.59,342.35,1.74,9.1,340,Very Poor,
31/03/2024,23:00:00,31/03/2024 23:00,Node A,254.94,378.14,1.84,9.28,345,Very Poor,
01/04/2024,0:00:00,01/04/2024 0:00,Node A,293.67,419.72,1.88,8.37,351,Very Poor,
01/04/2024,1:00:00,01/04/2024 1:00,Node A,333.71,466.47,1.85,8.95,358,Very Poor,
01/04/2024,2:00:00,01/04/2024 2:00,Node A,357.97,492.45,1.85,9.5,366,Very Poor,
01/04/2024,3:00:00,01/04/2024 3:00,Node A,357.22,488.31,1.83,9.67,374,Very Poor,
01/04/2024,4:00:00,01/04/2024 4:00,Node A,349.67,478.22,1.87,9.5,381,Very Poor,
01/04/2024,5:00:00,01/04/2024 5:00,Node A,351.75,483.77,2.07,9.39,389,Very Poor,
01/04/2024,6:00:00,01/04/2024 6:00,Node A,345.23,485.3,2.46,10.01,395,Very Poor,
01/04/2024,7:00:00,01/04/2024 7:00,Node A,347.08,504.05,2.73,10.47,401,Severe,
01/04/2024,8:00:00,01/04/2024 8:00,Node A,347.25,513.7,2.7,10.88,406,Severe,
01/04/2024,9:00:00,01/04/2024 9:00,Node A,340.01,502.38,2.85,10.72,410,Severe,
01/04/2024,10:00:00,01/04/2024 10:00,Node A,342.54,496.35,3.08,11.66,414,Severe,
01/04/2024,11:00:00,01/04/2024 11:00,Node A,342.62,493.84,3.2,12.94,418,Severe,
01/04/2024,12:00:00,01/04/2024 12:00,Node A,341.72,493.27,2.75,12.52,422,Severe,
01/04/2024,13:00:00,01/04/2024 13:00,Node A,327.12,458.65,2.38,11.04,427,Severe,
01/04/2024,14:00:00,01/04/2024 14:00,Node A,311.41,450,2.13,11.27,432,Severe,
01/04/2024,15:00:00,01/04/2024 15:00,Node A,294.62,441.96,1.9,10.2,437,Severe,
01/04/2024,16:00:00,01/04/2024 16:00,Node A,276.87,411.75,1.71,9.48,442,Severe,
01/04/2024,17:00:00,01/04/2024 17:00,Node A,254.27,374.62,1.61,8.82,446,Severe,
01/04/2024,18:00:00,01/04/2024 18:00,Node A,233.43,347.3,1.55,8.69,449,Severe,
01/04/2024,19:00:00,01/04/2024 19:00,Node A,222.63,339.82,1.56,8.48,452,Severe,
01/04/2024,20:00:00,01/04/2024 20:00,Node A,225.07,344.34,1.68,8.39,454,Severe,
01/04/2024,21:00:00,01/04/2024 21:00,Node A,233.23,357.67,1.69,8.36,456,Severe,
01/04/2024,22:00:00,01/04/2024 22:00,Node A,259.01,383.96,1.73,8.38,457,Severe,
01/04/2024,23:00:00,01/04/2024 23:00,Node A,305.61,429.73,1.82,8.72,459,Severe,
02/04/2024,0:00:00,02/04/2024 0:00,Node A,349.88,459.48,1.84,9.08,461,Severe,
02/04/2024,1:00:00,02/04/2024 1:00,Node A,360.98,476.86,1.81,9.88,461,Severe,
